,Polinomios,D,bases
845,"[-1360*x^2 + 1080*y*z - 59*z^2 - 641*y - 930*z, -739*x*y + 865*x*z - 78*y*z - 624*z^2 + 1072*y]",4,"[x^4 - 556*y^2*z^2 + 1427*y*z^3 - 796*z^4 - 969*y^2*z + 508*y*z^2 - 145*z^3 - 545*y^2 + 1130*y*z + 781*z^2, x^3*y - 157*y^2*z^2 + 68*y*z^3 + 244*z^4 - 712*y^2*z - 42*y*z^2 - 1545*z^3 + 1178*x*z + 484*y^2 - 394*y*z - 1241*z^2 + 730*y, x^3*z - 1704*y^2*z^2 - 227*y*z^3 - 482*z^4 + 525*y^2*z - 8*y*z^2 - 97*z^3 - 1171*x*z - 1365*y^2 + 933*y*z - 847*z^2 - 545*y, x^2*y^2 + 1507*y^2*z^2 - 1731*y*z^3 - 1013*z^4 - 1751*y^2*z - 578*y*z^2 - 1574*z^3 + 515*y^2, x^2*y*z - 1357*y^2*z^2 + 373*y*z^3 - 216*y^2*z + 1070*y*z^2, x^2*z^2 - 1357*y*z^3 + 373*z^4 - 216*y*z^2 + 1070*z^3, x*y^3 + 1125*y^2*z^2 - 1549*y*z^3 + 245*z^4 + 685*y^3 - 348*y^2*z - 1612*y*z^2 + 960*z^3 + 43*x*z + 93*y^2 - 183*y*z + 855*z^2 + 123*y, x*y^2*z - 141*y^2*z^2 - 1591*y*z^3 - 1607*z^4 + 1465*y^2*z + 679*y*z^2 + 497*z^3 - 931*x*z - 643*y^2 + 1570*y*z + 1038*z^2 + 224*y, x*y*z^2 - 465*y^2*z^2 - 872*y*z^3 - 1254*z^4 - 453*y^2*z - 1503*y*z^2 - 1027*z^3 + 525*x*z + 1136*y^2 - 832*y*z - 532*z^2 - 313*y, x*z^3 + 1489*y^2*z^2 + 1174*y*z^3 - 662*z^4 - 998*y^2*z + 1034*y*z^2 - 861*z^3 + 264*x*z - 1334*y^2 - 1371*y*z + 300*z^2 - 1637*y, y^3*z + 1428*y^2*z^2 + 579*y*z^3 - 1407*z^4 + 272*y^3 + 126*y^2*z - 71*y*z^2 - 537*z^3 + 1174*y^2, x^3 - 1704*y^2*z - 227*y*z^2 - 482*z^3 - 1062*x*z + 1169*y^2 + 1748*y*z + 641*z^2 + 913*y, x^2*y - 1357*y^2*z + 373*y*z^2 - 216*y^2 + 1070*y*z, x^2*z - 1357*y*z^2 + 373*z^3 - 216*y*z + 1070*z^2, x*y^2 - 141*y^2*z - 1591*y*z^2 - 1607*z^3 + 443*x*z + 1350*y^2 - 648*y*z + 1632*z^2 - 960*y, x*y*z - 465*y^2*z - 872*y*z^2 - 1254*z^3 + 1297*x*z + 1212*y^2 - 488*y*z - 1267*z^2 + 328*y, x*z^2 + 1489*y^2*z + 1174*y*z^2 - 662*z^3 - 118*x*z + 650*y^2 + 835*y*z - 779*z^2 - 585*y, x^2 - 1357*y*z + 373*z^2 - 216*y + 1070*z, x*y + 522*x*z - 1675*y*z + 788*z^2 - 899*y]"
846,"[431*x^2 + 1380*x*y + 1205*z^2 - 578*x + 1205*y, -531*x*z - 223*z^2 - 379*x + 1107*y + 257]",3,"[x^3 + 1697*x*y^2 - 1465*z^3 - 1245*x*y - 605*y^2 - 543*y*z + 111*z^2 - 373*x - 304*y - 1534*z + 317, x^2*y - 219*x*y^2 + 449*z^3 + 262*x*y + 1050*y^2 + 30*y*z + 1172*z^2 + 1164*x + 1325*y - 457*z + 654, x^2*z - 1110*z^3 - 467*x*y - 709*y*z - 1639*z^2 - 842*x + 1054*y - 1552*z + 59, x*y*z + 1260*z^3 - 1476*x*y - 374*y*z + 50*z^2 - 1742*x + 448*y + 495*z + 1069, x*z^2 - 888*z^3 + 1561*y*z - 789*z^2 + 695*x + 656*y + 1596*z + 1466, y*z^2 + 1008*z^3 - 1669*x*y + 170*y^2 - 1718*y*z + 40*z^2 + 1444*x - 209*y + 396*z - 1273, x^2 - 219*x*y - 384*z^2 - 849*x - 384*y, x*z - 888*z^2 + 1497*x + 1561*y + 1596]"
847,"[-1438*x*z - 25*y*z - 1115*z^2 + 1697*x + 1198*z, -1520*y^2 - 1258*z^2 - 230*x - 641*y - 1251]",2,"[-1438*x*z - 25*y*z - 1115*z^2 + 1697*x + 1198*z, -1520*y^2 - 1258*z^2 - 230*x - 641*y - 1251]"
848,"[-862*x*y + 174*x*z - 974*y*z + 990*z^2 + 780*y, -377*x*y + 23*y^2 - 455*y*z + 980*z^2 - 652]",3,"[x^2*y + 919*y^2*z - 1257*y*z^2 + 321*z^3 - 302*y^2 - y*z + 745*x + 304*z, x^2*z - 803*y^2*z + 1030*y*z^2 + 702*z^3 + 556*y*z - z^2 + 1163*x - 1430*z - 1505, x*y^2 + 41*y^2*z + 139*y*z^2 + 1151*z^3 + 139*y^2 + 1319*z, x*y*z + 1176*y^2*z + 1102*y*z^2 - 1555*z^3 + 745*z, x*z^2 - 1635*y^2*z - 91*y*z^2 + 1557*z^3 - 974*y*z + 1163*z, y^3 - 1661*y^2*z - 1226*y*z^2 - 565*z^3 + 582*y^2 - 491*y + 955*z, x*y + 1176*y^2 + 1102*y*z - 1555*z^2 + 745, x*z - 1635*y^2 - 91*y*z + 1557*z^2 - 974*y + 1163]"
849,"[1668*x^2 + 1174*x*z + 771*z^2 - 82*y - 777, -908*x^2 - 799*x*y + 1055*y^2 - 1312*z^2 - 46*z]",4,"[x^4 - 1548*y^3*z + 813*y^2*z^2 - 808*y*z^3 + 1766*z^4 + 308*y^3 + 754*y^2*z + 334*y*z^2 - 1459*z^3 + 1686*x*z - 1489*y^2 - 143*y*z - 1072*z^2 - 993*x + 1068*y - 1022*z + 82, x^3*y - 842*y^3*z + 709*y^2*z^2 - 1146*y*z^3 + 243*z^4 - 682*y^3 + 943*y^2*z + 1313*y*z^2 + 676*z^3 + 1179*x*z - 616*y^2 - 1352*y*z - 1266*z^2 + 568*x - 732*y + 869*z - 667, x^3*z - 789*y^3*z + 435*y^2*z^2 + 798*y*z^3 + 616*z^4 - 954*y^3 - 611*y^2*z - 941*y*z^2 - 1711*z^3 + 1109*x*z - 1172*y^2 + 949*y*z - 32*z^2 - 1692*x + 154*y + 363*z - 1363, x^2*y^2 - 1456*y^3*z - 959*y^2*z^2 + 155*y*z^3 - 420*z^4 + 163*y^3 - 700*y^2*z + 37*y*z^2 + 972*z^3 - 1667*x*z - 685*y^2 + 466*y*z - 1593*z^2 - 477*x - 749*y - 407*z - 1271, x^2*y*z + 50*y^3*z + 59*y^2*z^2 + 1427*y*z^3 + 1401*z^4 - 785*y^3 - 1212*y^2*z + 1150*y*z^2 + 102*z^3 - 1204*x*z + 1259*y^2 - 389*y*z + 424*z^2 + 147*x + 1257*y + 1687*z + 414, x^2*z^2 + 1100*y^3*z + 1457*y^2*z^2 - 654*y*z^3 + 463*z^4 + 465*y^3 + 888*y^2*z + 471*y*z^2 - 967*z^3 - 1659*x*z - 678*y^2 + 677*y*z - 1313*z^2 - 313*x - 722*y + 1644*z - 1533, x*y^3 - 1495*y^3*z - 829*y^2*z^2 - 351*y*z^3 + 919*z^4 + 1003*y^3 + 1211*y^2*z - 98*y*z^2 - 1456*z^3 - 50*x*z - 1399*y^2 - 183*y*z + 1507*z^2 - 1025*x - 772*y + 126*z + 461, x*y^2*z - 1714*y^3*z - 1643*y^2*z^2 + 1230*y*z^3 - 358*z^4 - 564*y^3 + 1768*y^2*z - 965*y*z^2 - 1097*z^3 - 1100*x*z + 891*y^2 - 650*y*z + 517*z^2 - 1268*x + 1608*y - 26*z + 555, x*y*z^2 - 633*y^3*z - 676*y^2*z^2 + 357*y*z^3 - 782*z^4 - 1767*y^3 + 882*y^2*z - 371*y*z^2 + 695*z^3 + 629*x*z - 1680*y^2 + 265*y*z + 733*z^2 + 480*x - 94*y - 572*z + 1569, x*z^3 + 262*y^3*z + 921*y^2*z^2 + 760*y*z^3 - 1343*z^4 + 143*y^3 + 1669*y^2*z - 65*y*z^2 + 679*z^3 - 350*x*z - 1490*y^2 - 1264*y*z - 1232*z^2 - 81*x + 1479*y + 1604*z - 952, y^4 + 385*y^3*z + 899*y^2*z^2 - 1252*y*z^3 - 701*z^4 - 1077*y^3 + 318*y^2*z - 856*y*z^2 - 1732*z^3 + 933*y^2 - 1664*y*z + 1764*z^2 - 1700*y + 236*z + 943, x^3 - 789*y^3 + 435*y^2*z + 798*y*z^2 + 616*z^3 + 1195*x*z + 414*y^2 - 773*y*z + 195*z^2 + 362*x + 1108*y - 1470*z + 1671, x^2*y + 50*y^3 + 59*y^2*z + 1427*y*z^2 + 1401*z^3 - 173*x*z - 930*y^2 + 909*y*z - 1661*z^2 + 691*x + 333*y + 1769*z + 64, x^2*z + 1100*y^3 + 1457*y^2*z - 654*y*z^2 + 463*z^3 - 259*x*z - 2*y^2 - 1284*y*z - 736*z^2 + 1014*x - 1174*y - 99*z + 1408, x*y^2 - 1714*y^3 - 1643*y^2*z + 1230*y*z^2 - 358*z^3 - 52*x*z - 13*y^2 - 1468*y*z + 1346*z^2 - 1207*x - 556*y - 1047*z - 1662, x*y*z - 633*y^3 - 676*y^2*z + 357*y*z^2 - 782*z^3 - 1144*x*z + 717*y^2 - 796*y*z + 1236*z^2 - 1725*x - 1214*y - 1752*z - 1094, x*z^2 + 262*y^3 + 921*y^2*z + 760*y*z^2 - 1343*z^3 - 339*x*z + 1586*y^2 + 1226*y*z - 1607*z^2 + 1067*x + 1668*y + 850*z + 761, x^2 + 1485*x*z - 478*z^2 - 285*y - 581, x*y + 1451*x*z - 1524*y^2 + 1375*z^2 + 1083*y - 142*z + 789]"
850,"[257*x*z + 1069*y^2 + 1059*y*z - 296*z^2 - 211*x, 1430*x^2 - 1409*x*y - 1380*y^2 + 169*z^2 - 1612*z]",4,"[x^4 + 261*y^3*z + 1577*y^2*z^2 - 481*y*z^3 - 287*z^4 + 1237*y^3 + 811*y^2*z + 766*y*z^2 - 904*z^3 - 971*x*y + 553*y^2 + 218*y*z + 1525*z^2 + 1206*x + 174*z, x^3*y + 194*y^3*z + 1397*y^2*z^2 - 1456*y*z^3 - 269*z^4 - 508*y^3 + 222*y^2*z - 288*y*z^2 - 1242*z^3 - 747*x*y + 837*y^2 + 1064*y*z - 547*z^2 - 1338*x + 1762*z, x^3*z + 588*y^3*z + 361*y^2*z^2 - 541*y*z^3 - 686*z^4 + 1050*y^3 - 1617*y^2*z + 1021*y*z^2 - 1557*z^3 + 390*x*y - 1412*y^2 - 702*y*z + 1765*z^2 + 793*x, x^2*y^2 - 1216*y^3*z + 1518*y^2*z^2 - 989*y*z^3 - 55*z^4 - 458*y^3 + 986*y^2*z + 445*y*z^2 + 1246*z^3 - 137*x*y + 1695*y^2 + 34*y*z + 1285*z^2 + 904*x - 349*z, x^2*y*z - 605*y^3*z + 1007*y^2*z^2 + 146*y*z^3 - 1359*z^4 + 1247*y^3 + 132*y^2*z + 18*y*z^2 + 1360*z^3 - 1361*x*y - 1123*y^2 + 1386*y*z + 195*z^2 + 799*x, x^2*z^2 - 761*y^3*z - 236*y^2*z^2 - 68*y*z^3 - 935*z^4 + 1059*y^3 - 1247*y^2*z - 1574*y*z^2 - 904*z^3 + 292*x*y, x*y^3 + 1248*y^3*z + 1578*y^2*z^2 - 1374*y*z^3 + 1024*z^4 - 1513*y^3 - 1731*y^2*z - 313*y*z^2 - 395*z^3 + 1170*x*y + 409*y^2 - 1559*y*z + 1424*z^2 + 487*x + 1609*z, x*y^2*z + 623*y^3*z + 876*y^2*z^2 - 222*y*z^3 + 33*z^4 + 95*y^3 - 1671*y^2*z - 547*y*z^2 + 1486*z^3 + 542*x*y + 270*y^2 - 1584*y*z - 1743*z^2 + 607*x, x*y*z^2 + 363*y^3*z + 708*y^2*z^2 - 429*y*z^3 - 1717*y^3 - 95*y^2*z - 228*y*z^2 + 173*x*y, x*z^3 + 363*y^2*z^2 + 708*y*z^3 - 429*z^4 - 1717*y^2*z - 95*y*z^2 - 228*z^3 + 1047*y^2 + 1661*y*z - 270*z^2 + 1605*x, y^4 + 694*y^3*z + 612*y^2*z^2 + 1437*y*z^3 - 645*z^4 - 89*y^3 + 495*y^2*z + 1395*y*z^2 + 1733*z^3 - 684*y^2 - 950*z^2 + 188*z, x^3 + 588*y^3 + 361*y^2*z - 541*y*z^2 - 686*z^3 - 853*x*y + 996*y^2 + 1617*y*z - 1557*z^2 + 512*x - 1516*z, x^2*y - 605*y^3 + 1007*y^2*z + 146*y*z^2 - 1359*z^3 - 834*x*y - 1538*y^2 - 443*y*z + 1360*z^2 + 990*x + 1125*z, x^2*z - 761*y^3 - 236*y^2*z - 68*y*z^2 - 935*z^3 - 384*x*y - 904*z^2, x*y^2 + 623*y^3 + 876*y^2*z - 222*y*z^2 + 33*z^3 - 567*x*y + 1251*y^2 + 1500*y*z + 1486*z^2 - 118*x - 779*z, x*y*z + 363*y^3 + 708*y^2*z - 429*y*z^2 - 1588*x*y, x*z^2 + 363*y^2*z + 708*y*z^2 - 429*z^3 - 1717*y^2 - 95*y*z - 228*z^2 + 173*x, x^2 + 1331*x*y - 1390*y^2 - 935*z^2 - 904*z, x*z + 363*y^2 + 708*y*z - 429*z^2 - 1588*x]"
851,"[-78*x^2 + 95*x*z - 288*y^2 + 512*z^2 + 934, 1532*x^2 - 576*y^2 + 1570*y*z + 305*z^2 + 1435*x]",4,"[x^4 + 924*y^3*z - 1063*y^2*z^2 + 1265*y*z^3 - 1460*z^4 + 151*y^3 - 1265*y^2*z + 109*y*z^2 + 408*z^3 - 865*x*y + 1575*y^2 + 1770*y*z - 41*z^2 + 467*x - 789*y + 625*z + 1475, x^3*y + 1079*y^3*z - 201*y^2*z^2 - 1529*y*z^3 + 487*z^4 + 972*y^3 + 916*y^2*z - 735*y*z^2 - 193*z^3 + 825*x*y + 1447*y^2 - 376*y*z + 187*z^2 + 919*x - 1191*y + 1375*z + 1154, x^3*z - 1272*y^3*z + 1018*y^2*z^2 + 345*y*z^3 + 1366*z^4 + 174*y^3 + 1064*y^2*z + 1697*y*z^2 - 1478*z^3 + 765*x*y - 154*y^2 + 238*y*z + 1441*z^2 - 1044*x - 1332*y + 1270*z - 1145, x^2*y^2 - 1261*y^3*z - 1178*y^2*z^2 - 1570*y*z^3 - 1053*z^4 - 1757*y^3 - 1404*y^2*z - 1211*y*z^2 + 412*z^3 + 1632*x*y - 1452*y^2 - 911*y*z - 7*z^2 + 480*x - 4*y + 1521*z + 1151, x^2*y*z + 1148*y^3*z - 124*y^2*z^2 - 1470*y*z^3 + 940*y^3 + 1757*y^2*z + 582*y*z^2 + 1075*x*y + 632*y, x^2*z^2 + 1148*y^2*z^2 - 124*y*z^3 - 1470*z^4 + 940*y^2*z + 1757*y*z^2 + 582*z^3 - 1534*y^2 - 324*y*z - 180*z^2 + 472*x + 632*z - 488, x*y^3 + 1380*y^3*z + 411*y^2*z^2 - 1358*y*z^3 - 58*z^4 + 1017*y^3 + 600*y^2*z + 38*y*z^2 - 465*z^3 + 1043*x*y - 318*y^2 - 1621*y*z + 910*z^2 - 175*x - 1459*y + 1475*z + 722, x*y^2*z - 1429*y^3*z + 1766*y^2*z^2 - 1067*y*z^3 - 1477*z^4 + 1283*y^3 - 1077*y^2*z + 19*y*z^2 - 1017*z^3 - 1759*x*y + 586*y^2 + 127*y*z + 1647*z^2 - 726*x - 526*y + 1052*z - 572, x*y*z^2 - 1226*y^3*z + 1429*y^2*z^2 + 1188*y*z^3 - 535*y^3 - 1283*y^2*z - 1501*y*z^2 + 1256*x*y - 1745*y*z + 1527*y, x*z^3 - 1226*y^2*z^2 + 1429*y*z^3 + 1188*z^4 - 535*y^2*z - 1283*y*z^2 - 1501*z^3 + 458*y^2 - 42*y*z - 586*z^2 + 1769*x + 1527*z - 326, y^4 + 449*y^3*z + 284*y^2*z^2 + 1194*y*z^3 + 968*z^4 + 727*y^2*z + 1455*y*z^2 - 484*z^3 + 1273*y^2 + 966*y*z - 748*z^2 - 1666*z - 1264, x^3 - 1272*y^3 + 1018*y^2*z + 345*y*z^2 + 1366*z^3 - 700*x*y + 1018*y^2 + 95*y*z - 1478*z^2 + 538*x - 659*y - 1422*z + 1270, x^2*y + 1148*y^3 - 124*y^2*z - 1470*y*z^2 - 520*x*y, x^2*z + 1148*y^2*z - 124*y*z^2 - 1470*z^3 + 940*y^2 + 1757*y*z + 582*z^2 + 1075*x + 632, x*y^2 - 1429*y^3 + 1766*y^2*z - 1067*y*z^2 - 1477*z^3 - 106*x*y - 30*y^2 - 1764*y*z - 1017*z^2 + 1638*x - 191*y + 288*z + 1052, x*y*z - 1226*y^3 + 1429*y^2*z + 1188*y*z^2 - 987*x*y - 1745*y, x*z^2 - 1226*y^2*z + 1429*y*z^2 + 1188*z^3 - 535*y^2 - 1283*y*z - 1501*z^2 + 1256*x - 1745*z + 1527, x^2 + 1148*y^2 - 124*y*z - 1470*z^2 - 520*x, x*z - 1226*y^2 + 1429*y*z + 1188*z^2 - 987*x - 1745]"
852,"[597*x*y + 1522*x*z - 1667*y^2 + 1339*z^2 - 1594*y, 809*x*z - 1190*y^2 + 241*z^2 + 267*x + 1116*z]",3,"[x^2*y - 729*y^2*z + 1739*y*z^2 + 1175*z^3 + 82*x^2 - 1598*y^2 + 12*y*z + 858*z^2 + 1317*x - 1732*y + 802*z, x^2*z + 489*y^2*z - 1441*y*z^2 - 1141*z^3 - 1258*x^2 - 220*y^2 + 347*y*z - 975*z^2 + 87*x + 1564*y - 553*z, x*y^2 + 1011*y^2*z - 1078*y*z^2 + 1514*z^3 + 1496*y^2 - 1013*y*z - 1129*z^2 + 370*x - 1673*y + 869*z, x*y*z - 28*y^2*z - 1740*z^3 + 182*y^2 - 1084*y*z - 336*z^2 + 293*x - 1047*z, x*z^2 + 1555*y^2*z + 1548*z^3 - 1754*y^2 - 36*z^2 - 602*x - 1759*z, y^3 - 1104*y^2*z + 277*y*z^2 - 706*z^3 - 1510*y^2 - 1644*y*z - 1209*z^2 + 186*y, x*y - 28*y^2 - 1740*z^2 + 82*x - 1084*y - 1092*z, x*z + 1555*y^2 + 1548*z^2 - 1258*x - 117*z]"
853,"[1196*x*y - 954*x*z - 307*y^2 - 1021*z^2 - 1083*y, 803*y^2 + 840*z^2 + 954*x + 675*y - 684]",3,"[x^2*y - 1454*x^2*z - 552*y*z^2 - 986*z^3 - 734*x^2 - 1198*x*z + 1336*y*z + 1676*z^2 - 1481*x - 1440*y + 1192*z - 66, x*y^2 - 1705*y*z^2 + 283*z^3 - 1298*x^2 - 839*x*z + 631*y*z + 1027*z^2 - 779*x - 1100*y + 32*z + 429, x*y*z + 688*y*z^2 - 1705*z^3 - 1367*x^2 - 1030*x*z + 159*y*z + 1618*z^2 + 512*x + 912*y - 644*z + 943, x*z^2 + 342*y*z^2 + 688*z^3 + 465*x^2 - 314*x*z + 406*y*z - 1526*z^2 + 337*x - 619*y + 341*z + 974, y^3 + 1737*y*z^2 + 1723*x*z + 598*z^2 + 920*x - 1705*y - 325, y^2*z + 1737*z^3 + 1238*x*z - 61*y*z - 553*z, x*y - 1454*x*z + 1744*z^2 + 1510*x - 1363*y + 122, y^2 + 1737*z^2 + 1238*x - 61*y - 553]"
854,"[-665*x*y - 1375*y^2 + 357*y*z - 808*z^2 - 1222*z, 936*y*z - 50*z^2 - 1149*y - 1550*z - 429]",3,"[x^2*y - 1209*y^3 - 810*z^3 + 1687*x*z + 988*y^2 - 689*z^2 + 1249*x - 151*y + 510*z - 256, x*y^2 - 718*y^3 - 1007*z^3 - 355*y^2 - 617*z^2 - 47*y - 66*z + 70, x*y*z + 1400*z^3 + 642*y^2 - 1742*z^2 - 146*y + 1644*z - 769, x*z^2 + 1379*z^3 + 31*x*z + 224*z^2 - 488*x - 747*y + 1174*z - 1631, y^2*z + 738*z^3 + 1147*y^2 + 892*z^2 - 1748*y + 1108*z - 507, y*z^2 + 53*z^3 + 1151*z^2 + 328*y + 1448*z - 1100, x*y - 718*y^2 + 19*z^2 - 355*y - 1271*z - 929, y*z + 53*z^2 + 1147*y + 1643*z - 1035]"
855,"[-50*x^2 - 1568*x*y + 981*y*z + 1324*z^2 - 504*z, 138*x*z - 1632*y*z + 533*z^2 + 1389*x - 475*z]",3,"[x^3 + 424*x*y^2 + 1039*y*z^2 + 194*z^3 - 536*x*y - 1713*y*z - 1679*z^2 - 968*x - 840*z, x^2*y + 457*x*y^2 + 1348*y*z^2 + 771*z^3 + 280*x*y - 629*y*z - 152*z^2 - 1664*x + 1564*z, x^2*z - 980*y*z^2 - 860*z^3 - 208*x*y - 778*y*z + 976*z^2 - 231*x - 627*z, x*y*z - 786*y*z^2 - 1575*z^3 + 1382*x*y + 1554*y*z - 628*z^2 - 341*x + 1608*z, x*z^2 - 1554*y*z^2 + 338*z^3 - 1631*y*z + 13*z^2 + 534*x + 775*z, y^2*z + 1209*y*z^2 - 720*z^3 - 1338*x*y + 1251*y*z + 625*z^2 - 1372*x - 177*z, x^2 + 457*x*y + 1612*y*z - 594*z^2 + 1287*z, x*z - 1554*y*z + 338*z^2 - 1455*x + 1256*z]"
856,"[822*x^2 + 1519*x*y + 1680*z^2 - 416*y + 172, -794*x^2 - 1578*x*y + 58*z^2 - 693*z - 951]",4,"[x^4 - 666*z^4 + 1757*y*z^2 - 411*z^3 - 782*y^2 + 1349*y*z - 973*z^2 + 1074*y + 956*z + 44, x^3*y - 329*z^4 - 483*y*z^2 + 80*z^3 + 371*y^2 - 1600*y*z - 1244*z^2 + 270*y + 1587*z + 1550, x^3*z - 286*y*z^3 - 1098*y^2*z + 1230*y*z^2 - 1051*z^3 - 674*x*z + 378*y^2 + 1099*y*z + 877*z^2 + 1267*x - 165*y + 1536*z - 733, x^2*y^2 + 1121*z^4 + 1644*y*z^2 + 511*z^3 - 1378*y^2 + 1672*y*z + 1005*z^2 - 1042*y + 1044*z - 215, x^2*y*z - 578*y*z^3 - 830*y^2*z + 285*y*z^2 - 1072*y*z, x^2*z^2 - 578*z^4 - 830*y*z^2 + 285*z^3 - 1072*z^2, x*y^3 + 1571*z^4 - 888*y^3 - 553*y^2*z + 1611*y*z^2 + 1504*z^3 - 1399*y^2 + 1742*y*z + 1535*z^2 - 568*y + 324*z + 1401, x*y^2*z - 424*y*z^3 + 1056*y^2*z + 147*y*z^2 + 286*y*z, x*y*z^2 - 424*z^4 + 1056*y*z^2 + 147*z^3 + 286*z^2, x*z^3 + 785*y*z^3 - 186*y^2*z + 1009*y*z^2 - 1056*z^3 - 768*x*z - 717*y^2 + 1584*y*z - 1418*x - 616*y - 1255*z + 574, y^2*z^2 - 1477*z^4 - 1410*y^3 + 1638*y^2*z + 1267*y*z^2 - 398*z^3 + 1460*y^2 + 322*y*z - 1109*z^2 + 1471*y + 235*z + 1049, x^3 - 286*y*z^2 - 1371*x*z - 1098*y^2 - 264*y*z - 1051*z^2 - 23*x + 1357*y + 1477*z - 1349, x^2*y - 578*y*z^2 - 830*y^2 + 285*y*z - 1072*y, x^2*z - 578*z^3 - 830*y*z + 285*z^2 - 1072*z, x*y^2 - 424*y*z^2 + 1056*y^2 + 147*y*z + 286*y, x*y*z - 424*z^3 + 1056*y*z + 147*z^2 + 286*z, x*z^2 + 785*y*z^2 - 862*x*z - 186*y^2 - 1731*y*z - 1056*z^2 + 953*x + 419*y - 1307*z + 980, x^2 - 578*z^2 - 830*y + 285*z - 1072, x*y - 424*z^2 + 1056*y + 147*z + 286]"
857,"[-1597*x^2 - 1585*y^2 + 614*z^2 - 1129*y - 1511, 99*x*z + 1043*y*z - 555*z^2 - 187*x - 1142*y]",3,"[x^3 - 1265*x*y^2 + 923*y*z^2 + 155*z^3 + 285*x*y - 1687*y*z + 1081*z^2 + 393*x + 45*y, x^2*y - 1265*y^3 - 931*y*z^2 + 285*y^2 + 1569*y, x^2*z - 327*y*z^2 - 1433*z^3 - 834*x*y + 772*y^2 + 1458*y*z + 169*z^2 + 1219*x - 1590*y - 828*z - 1384, x*y*z + 619*y*z^2 - 587*z^3 + 1554*x*y - 834*y^2 + 983*y*z - 191*z^2 + 952*x - 8*y - 775*z - 1689, x*z^2 - 921*y*z^2 - 758*z^3 + 1545*y*z + 1327*z^2 - 748*x - 1021*y, y^2*z + 325*y*z^2 + 423*z^3 - 668*x*y + 1554*y^2 - 515*y*z + 331*z^2 - 257*x + 181*y - 644*z - 360, x^2 - 1265*y^2 - 931*z^2 + 285*y + 1569, x*z - 921*y*z - 758*z^2 - 396*x + 920*y]"
858,"[1176*x^2 + 886*z^2 - 774*y + 509*z + 374, -772*x*y + 737*y^2 + 976*z^2 - 249*y - 883*z]",4,"[x^4 + 1456*z^4 + 875*y*z^2 + 584*z^3 + 1031*y^2 - 302*y*z - 933*z^2 + 1130*y + 815*z + 836, x^3*y + 929*y^2*z^2 + 980*z^4 + 1038*y^3 - 1480*y^2*z + 26*y*z^2 + 1297*z^3 - y^2 - 1196*y*z - 1002*z^2 + 183*y - 1616*z, x^3*z + 1519*y^3*z + 746*y*z^3 - 1633*y^3 - 1718*y^2*z + 1702*y*z^2 + 904*z^3 + 1556*x*z + 964*y^2 - 355*y*z + 13*z^2 - 944*y - 1420*z, x^2*y^2 - 1260*y^2*z^2 + 1429*y^3 + 293*y^2*z + 501*y^2, x^2*y*z - 1260*y*z^3 + 1429*y^2*z + 293*y*z^2 + 501*y*z, x^2*z^2 - 1260*z^4 + 1429*y*z^2 + 293*z^3 + 501*z^2, x*y^3 - 1642*y^2*z^2 + 1092*z^4 - 406*y^3 + 788*y^2*z - 877*y*z^2 + 1135*z^3 - 435*y^2 + 1066*y*z - 617*z^2, x*y^2*z - 1145*y^3*z + 789*y*z^3 - 234*y^2*z + 1136*y*z^2, x*y*z^2 - 1145*y^2*z^2 + 789*z^4 - 234*y*z^2 + 1136*z^3, x*z^3 + 1755*y^3*z - 782*y*z^3 - 342*y^3 - 1162*y^2*z + 360*y*z^2 + 234*z^3 + 1446*x*z + 1718*y^2 + 780*y*z - 1388*y + 1399*z, y^4 - 1170*y^2*z^2 - 916*z^4 + 638*y^3 + 136*y^2*z - 1655*y*z^2 + 698*z^3 + 170*y^2 - 1232*y*z + 1505*z^2, x^3 + 1519*y^3 + 746*y*z^2 - 280*x*z - 1718*y^2 + 748*y*z + 904*z^2 + 501*x + 267*y - 1661*z, x^2*y - 1260*y*z^2 + 1429*y^2 + 293*y*z + 501*y, x^2*z - 1260*z^3 + 1429*y*z + 293*z^2 + 501*z, x*y^2 - 1145*y^3 + 789*y*z^2 - 234*y^2 + 1136*y*z, x*y*z - 1145*y^2*z + 789*z^3 - 234*y*z + 1136*z^2, x*z^2 + 1755*y^3 - 782*y*z^2 - 1073*x*z - 1162*y^2 - 1193*y*z + 234*z^2 + 402*y + 755*z, x^2 - 1260*z^2 + 1429*y + 293*z + 501, x*y - 1145*y^2 + 789*z^2 - 234*y + 1136*z]"
